Attendance,Study_Hours,Previous_Marks,Result
52,5.0,62,Pass
48,5.0,64,Pass
89,5.0,42,Pass
41,5.5,62,Pass
68,4.5,63,Pass
69,1.5,54,Fail
72,1.0,93,Pass
93,2.5,28,Pass
76,3.0,54,Pass
98,2.0,85,Pass
92,4.5,39,Pass
49,4.5,90,Pass
51,6.0,55,Pass
57,2.5,36,Fail
60,5.0,32,Pass
71,4.5,48,Pass
50,6.0,89,Pass
49,5.0,91,Pass
60,2.0,64,Pass
79,0.5,33,Fail
80,6.0,57,Pass
98,4.5,54,Pass
48,5.0,41,Fail
61,5.0,30,Pass
98,4.5,52,Pass
80,4.5,51,Pass
73,5.5,74,Pass
70,5.5,53,Pass
40,2.5,26,Fail
93,0.5,26,Fail
76,0.5,73,Pass
72,3.0,71,Pass
70,5.0,36,Pass
60,5.0,86,Pass
52,2.5,71,Pass
84,2.0,36,Pass
68,3.5,45,Fail
37,5.0,93,Pass
61,4.0,54,Pass
95,1.5,42,Fail
59,2.5,62,Fail
62,3.5,39,Fail
76,3.5,80,Pass
87,5.0,81,Pass
78,5.5,81,Pass
90,1.0,68,Pass
42,1.5,74,Fail
95,2.5,47,Pass
94,2.0,87,Pass
69,2.5,35,Fail
76,0.5,43,Fail
49,1.0,94,Pass
64,5.0,92,Pass
48,1.0,61,Fail
36,5.0,60,Pass
99,2.0,33,Fail
52,2.0,71,Pass
74,1.0,27,Fail
55,0.5,47,Fail
59,2.5,54,Fail
61,5.0,88,Pass
57,5.5,93,Pass
76,1.0,93,Pass
97,0.5,81,Pass
63,1.5,45,Fail
98,4.5,28,Pass
78,1.5,55,Fail
74,2.0,46,Fail
50,5.5,71,Pass
39,5.5,51,Fail
90,4.0,87,Pass
72,1.5,51,Fail
62,2.5,51,Fail
88,2.0,78,Pass
55,4.0,66,Fail
86,5.0,43,Pass
56,1.5,72,Fail
95,5.5,64,Pass
52,3.0,32,Fail
44,5.0,58,Pass
80,1.0,89,Pass
46,2.5,40,Fail
97,0.5,54,Pass
78,4.5,44,Pass
50,1.0,63,Fail
49,2.5,93,Pass
95,5.0,47,Pass
75,4.5,83,Pass
93,4.0,84,Pass
42,4.5,43,Fail
95,4.0,79,Pass
69,4.0,94,Pass
78,2.5,92,Pass
59,0.5,67,Fail
39,3.0,36,Fail
97,1.0,33,Pass
100,3.0,44,Pass
59,3.0,67,Fail
96,1.5,52,Fail
46,5.0,74,Pass
45,4.5,80,Pass
40,3.5,38,Fail
60,5.5,88,Pass
38,2.0,29,Fail
61,2.0,44,Fail
44,1.5,82,Fail
82,3.5,38,Pass
89,1.5,40,Pass
80,5.5,93,Pass
48,2.0,89,Pass
85,3.0,82,Pass
51,3.5,37,Fail
84,2.0,43,Fail
72,4.5,41,Pass
59,4.5,38,Fail
40,4.5,93,Pass
89,4.0,37,Pass
96,3.0,77,Pass
78,3.0,29,Pass
98,4.5,63,Pass
96,2.5,30,Pass
48,3.0,29,Fail
83,1.5,41,Fail
58,4.0,90,Pass
67,1.0,70,Pass
45,6.0,71,Pass
98,1.5,46,Pass
82,2.5,76,Pass
52,2.0,73,Pass
59,2.0,57,Pass
62,2.5,73,Fail
84,4.5,86,Pass
95,1.5,92,Pass
56,2.0,95,Pass
66,1.0,59,Fail
74,2.5,27,Pass
61,5.5,41,Pass
68,2.5,39,Pass
42,5.0,46,Fail
46,3.0,50,Fail
61,3.0,72,Pass
94,5.0,62,Pass
58,0.5,70,Fail
51,5.5,93,Pass
83,3.0,28,Pass
97,2.5,26,Pass
65,5.5,72,Pass
36,2.5,63,Fail
80,6.0,59,Pass
62,5.5,85,Pass
79,2.0,36,Fail
53,2.5,65,Fail
35,5.0,90,Pass
57,1.5,56,Fail
81,4.5,66,Pass
61,1.0,30,Fail
49,1.5,49,Fail
65,3.5,28,Pass
84,4.5,65,Pass
43,4.5,66,Pass
80,4.0,92,Pass
78,2.0,70,Fail
59,3.0,25,Fail
98,2.0,83,Pass
93,2.0,48,Pass
56,2.5,75,Fail
37,4.0,43,Fail
55,1.5,78,Pass
48,0.5,90,Fail
71,4.5,31,Pass
95,0.5,63,Pass
92,6.0,63,Pass
55,2.5,45,Fail
63,0.5,49,Fail
37,5.5,72,Pass
70,4.0,45,Pass
39,5.0,27,Fail
96,3.0,79,Pass
91,2.5,69,Pass
49,4.0,43,Fail
80,2.5,92,Pass
72,3.5,88,Pass
87,2.0,93,Pass
66,2.5,61,Fail
47,1.0,41,Fail
77,5.0,37,Pass
40,2.5,91,Pass
73,6.0,87,Pass
49,2.0,77,Fail
80,3.0,61,Pass
89,2.0,52,Pass
42,4.5,74,Pass
61,5.0,26,Pass
83,3.0,62,Pass
46,2.5,73,Fail
72,4.5,78,Pass
79,1.5,57,Pass
58,4.0,77,Pass
89,4.5,32,Pass
68,2.0,41,Fail
76,4.0,35,Pass
44,4.5,49,Fail
37,1.0,49,Fail
38,2.5,51,Fail
94,2.5,58,Pass
92,5.0,56,Pass
87,3.5,59,Pass
48,3.0,78,Fail
69,2.5,35,Pass
87,0.5,50,Pass
79,0.5,25,Fail
43,2.0,27,Fail
93,1.0,67,Pass
45,1.0,86,Fail
46,4.0,46,Fail
94,4.0,53,Pass
67,0.5,40,Fail
59,4.0,35,Fail
71,1.5,87,Pass
99,2.5,65,Pass
43,6.0,74,Pass
84,3.5,87,Pass
57,0.5,66,Fail
43,2.5,38,Fail
62,4.0,75,Pass
71,1.5,77,Fail
48,6.0,54,Pass
61,3.0,68,Pass
76,0.5,59,Pass
72,3.5,48,Fail
82,4.0,72,Pass
89,3.0,42,Pass
62,5.5,48,Pass
62,5.5,53,Pass
67,1.5,68,Fail
72,1.0,85,Pass
42,2.0,68,Fail
55,4.0,76,Pass
46,4.0,45,Fail
60,2.0,66,Fail
98,5.5,32,Pass
73,2.0,57,Fail
63,5.0,73,Pass
72,5.0,38,Pass
78,1.0,88,Pass
63,2.0,54,Pass
64,1.5,72,Fail
81,5.5,58,Pass
39,2.5,76,Fail
70,5.0,66,Pass
71,3.0,34,Fail
84,3.0,90,Pass
99,5.5,71,Pass
87,3.0,58,Pass
68,4.5,72,Pass
46,3.0,43,Fail
73,1.0,79,Pass
89,1.0,54,Fail
96,1.5,81,Pass
89,4.5,44,Pass
47,2.5,80,Pass
81,3.0,88,Fail
92,1.0,94,Pass
79,4.0,79,Pass
80,5.0,74,Pass
68,4.0,61,Pass
76,6.0,32,Pass
54,0.5,64,Fail
41,0.5,64,Fail
89,3.5,30,Fail
96,2.0,73,Pass
91,4.5,35,Pass
57,5.0,67,Pass
41,1.0,58,Fail
53,5.5,86,Pass
90,0.5,41,Fail
78,4.5,37,Pass
98,2.5,64,Pass
57,4.0,57,Pass
71,1.0,36,Fail
86,5.5,68,Pass
50,5.5,88,Pass
98,3.5,77,Pass
74,3.5,40,Pass
36,4.0,42,Fail
37,3.5,64,Pass
92,3.5,72,Pass
77,3.5,94,Pass
85,5.0,32,Pass
86,4.0,63,Pass
62,1.5,94,Fail
87,5.5,33,Pass
96,1.5,93,Pass
46,1.5,57,Fail
85,6.0,75,Pass
55,1.5,55,Fail
56,1.0,84,Fail
62,3.5,89,Pass
91,5.0,37,Pass
36,1.0,77,Fail
63,3.0,26,Pass
79,1.0,44,Fail
42,3.0,64,Fail
86,2.5,67,Pass
96,1.5,51,Pass
41,5.5,44,Pass
45,4.0,37,Fail
98,5.0,42,Pass
48,5.5,34,Fail
40,5.5,43,Pass
97,4.5,82,Pass
93,2.0,45,Pass
78,5.0,89,Pass
71,3.5,42,Fail
95,2.0,59,Pass
78,2.5,37,Fail
78,2.0,26,Fail
90,3.0,69,Pass
77,5.0,49,Pass
68,3.0,49,Fail
60,2.0,54,Fail
68,1.0,79,Pass
69,5.0,53,Pass
58,3.0,31,Fail
64,3.0,45,Pass
87,4.5,65,Pass
62,5.0,95,Pass
37,3.5,35,Fail
53,4.0,48,Fail
50,2.0,59,Fail
87,5.5,91,Pass
64,3.5,33,Fail
53,4.5,81,Pass
88,1.0,76,Pass
36,4.0,46,Fail
46,2.5,79,Fail
89,3.0,65,Pass
71,4.5,37,Pass
85,5.0,45,Pass
89,2.5,48,Fail
96,5.5,48,Pass
39,1.5,77,Fail
87,3.5,71,Pass
81,1.5,82,Pass
48,2.0,61,Fail
96,5.5,50,Pass
61,0.5,30,Fail
93,5.5,81,Pass
74,2.5,30,Fail
69,4.5,46,Fail
45,1.0,72,Fail
94,4.0,78,Pass
71,5.5,30,Pass
35,3.5,68,Fail
36,2.5,35,Fail
86,5.0,78,Pass
46,4.5,76,Pass
74,1.0,77,Fail
79,4.0,29,Pass
53,4.0,64,Fail
72,4.5,42,Pass
51,2.0,60,Fail
97,2.5,94,Pass
91,6.0,31,Pass
54,3.5,67,Pass
69,3.5,37,Pass
68,6.0,61,Pass
97,2.0,61,Pass
61,2.5,57,Pass
72,4.5,70,Pass
95,4.5,93,Pass
46,6.0,81,Pass
71,4.0,92,Pass
42,2.0,38,Fail
75,2.5,95,Pass
59,1.0,46,Fail
98,5.5,27,Pass
62,1.0,56,Fail
44,3.5,42,Fail
89,2.5,78,Pass
88,1.0,31,Pass
80,2.0,63,Pass
84,4.0,45,Pass
52,0.5,39,Fail
77,6.0,86,Pass
37,5.5,61,Pass
48,1.0,48,Fail
96,5.5,77,Pass
83,2.5,85,Pass
50,1.0,56,Fail
42,2.0,38,Fail
97,5.0,95,Pass
42,4.0,50,Fail
52,2.0,39,Fail
47,4.5,32,Fail
35,4.5,34,Fail
55,4.5,91,Pass
98,3.5,91,Pass
57,5.0,61,Pass
68,4.0,73,Pass
83,1.0,83,Pass
71,5.0,64,Pass
83,2.5,72,Pass
78,4.5,93,Pass
75,4.0,37,Pass
77,2.5,35,Fail
87,1.5,78,Pass
81,4.5,74,Pass
86,5.0,38,Pass
44,5.0,46,Pass
79,4.0,73,Pass
83,2.0,60,Pass
54,2.0,88,Pass
92,4.5,84,Pass
55,3.0,59,Fail
51,4.5,72,Fail
91,2.0,70,Pass
51,0.5,31,Fail
62,4.0,55,Pass
59,4.0,56,Pass
93,4.0,88,Pass
65,2.0,87,Pass
80,5.0,29,Pass
87,3.0,84,Pass
76,4.5,68,Pass
96,4.0,26,Pass
87,3.0,52,Pass
61,4.0,87,Pass
97,3.5,50,Pass
69,3.5,72,Pass
36,4.0,65,Pass
52,1.0,66,Fail
75,5.5,59,Pass
45,2.5,59,Fail
73,1.5,88,Pass
59,4.5,54,Fail
70,2.0,38,Fail
35,6.0,54,Pass
90,3.0,76,Pass
59,2.0,58,Fail
44,1.0,76,Fail
63,0.5,42,Fail
67,1.0,66,Fail
76,0.5,86,Pass
69,2.5,62,Fail
38,2.0,70,Fail
92,3.0,73,Pass
65,2.0,77,Pass
40,1.0,50,Fail
85,1.0,69,Fail
78,1.5,54,Pass
77,2.0,52,Fail
63,1.5,58,Fail
62,2.5,54,Fail
70,5.5,27,Pass
38,2.0,77,Fail
54,1.5,66,Fail
99,4.0,35,Pass
78,3.0,43,Pass
62,1.0,68,Fail
49,5.0,61,Pass
83,4.5,76,Pass
52,6.0,59,Pass
46,5.5,84,Pass
45,3.5,30,Fail
82,4.5,68,Pass
77,3.0,51,Fail
40,5.5,46,Pass
42,3.5,91,Fail
76,2.5,85,Pass
72,0.5,38,Fail
80,3.5,29,Pass
47,3.5,86,Fail
82,5.0,37,Pass
96,1.5,90,Pass
74,5.0,44,Pass
48,0.5,54,Fail
79,3.5,28,Fail
57,2.5,63,Fail
38,2.5,38,Fail
55,3.0,55,Pass
94,1.5,89,Fail
62,1.5,43,Fail
91,5.0,69,Pass
68,2.0,39,Fail
69,4.5,68,Pass
35,4.5,45,Fail
76,0.5,73,Fail
42,5.5,79,Pass
66,5.0,87,Pass
52,5.0,89,Pass
61,5.0,42,Pass
70,3.5,34,Fail
36,6.0,28,Fail
53,1.5,75,Fail
99,1.0,38,Pass
39,4.5,81,Pass
56,2.0,93,Pass
56,4.0,35,Pass
60,2.5,45,Pass
80,2.5,62,Pass
51,5.5,55,Pass
65,1.5,55,Fail
77,1.5,40,Fail
56,4.0,87,Pass
97,5.0,73,Pass
99,5.0,36,Pass
43,2.0,25,Fail
57,5.5,78,Pass
49,4.0,26,Fail
47,5.0,87,Pass
67,1.0,62,Fail
72,2.5,90,Pass
63,3.5,79,Pass
53,3.5,88,Pass
53,1.0,77,Fail
99,3.5,65,Pass
95,4.0,37,Pass
40,2.5,76,Fail
78,3.5,66,Pass
65,2.0,57,Fail
80,5.5,64,Pass
74,4.0,41,Pass
93,3.5,53,Pass
39,5.5,34,Fail
58,4.0,54,Pass
99,2.0,58,Pass
47,4.0,85,Pass
43,6.0,62,Pass
82,0.5,89,Fail
86,4.0,93,Pass
79,1.5,28,Fail
85,5.0,67,Pass
80,4.0,46,Pass
44,5.5,85,Pass
75,4.0,60,Pass
85,0.5,30,Fail
91,3.5,40,Pass
51,5.5,72,Pass
43,2.0,31,Fail
86,1.0,52,Pass
52,4.5,86,Pass
37,3.5,27,Fail
89,1.0,74,Pass
68,2.0,72,Pass
56,2.5,47,Pass
36,4.0,33,Fail
37,3.0,32,Fail
87,3.0,93,Pass
67,5.0,72,Pass
45,2.0,51,Fail
58,4.0,83,Pass
46,2.5,32,Fail
42,3.0,34,Fail
53,3.5,39,Fail
71,4.5,78,Pass
49,5.5,54,Pass
57,2.0,70,Pass
66,1.0,41,Fail
62,3.0,79,Pass
43,3.5,81,Fail
38,2.0,54,Fail
37,5.5,40,Pass
58,5.0,69,Pass
82,3.0,43,Pass
44,3.0,35,Fail
86,0.5,68,Pass
82,3.5,61,Pass
35,4.0,80,Pass
37,5.5,45,Fail
48,3.5,41,Fail
39,1.5,70,Fail
70,1.5,74,Fail
38,1.5,54,Fail
87,5.5,56,Pass
67,5.0,34,Pass
82,5.0,58,Pass
84,5.0,92,Pass
68,1.0,33,Fail
95,4.5,65,Pass
99,4.5,26,Pass
58,1.5,48,Pass
43,3.0,78,Fail
59,4.0,65,Pass
50,5.5,31,Fail
70,1.0,57,Fail
60,5.5,31,Fail
66,5.5,51,Pass
85,5.5,79,Pass
53,0.5,43,Fail
70,1.5,57,Fail
57,4.5,60,Pass
86,2.5,85,Pass
77,1.0,34,Fail
36,4.5,64,Pass
78,0.5,27,Fail
46,3.0,32,Fail
82,5.5,40,Pass
72,3.0,75,Pass
61,5.5,28,Pass
80,2.5,91,Pass
91,2.5,55,Pass
86,1.0,84,Pass
70,2.5,41,Fail
82,2.5,49,Fail
62,5.0,76,Pass
86,5.5,52,Pass
89,0.5,61,Fail
44,1.0,82,Fail
50,4.0,71,Pass
53,3.0,84,Pass
46,2.0,31,Fail
61,2.0,68,Fail
48,1.5,67,Fail
74,3.5,67,Pass
42,0.5,66,Fail
53,4.5,76,Pass
78,2.0,84,Pass
61,3.0,41,Fail
62,3.5,32,Fail
87,1.5,30,Fail
99,5.5,36,Pass
72,4.5,71,Pass
40,5.5,54,Fail
42,3.0,49,Fail
98,3.0,89,Pass
79,2.0,88,Pass
84,3.5,63,Pass
79,4.0,57,Pass
47,3.0,44,Fail
64,1.5,57,Fail
87,2.0,54,Pass
91,0.5,25,Fail
50,2.5,78,Pass
74,3.5,56,Pass
45,6.0,41,Fail
97,1.5,72,Pass
51,1.0,56,Pass
82,2.0,47,Pass
50,1.5,41,Fail
75,4.5,29,Pass
78,0.5,60,Fail
56,6.0,51,Pass
88,5.0,28,Pass
93,3.0,82,Pass
91,5.5,82,Pass
57,4.0,59,Pass
83,6.0,84,Pass
71,2.0,59,Fail
74,6.0,37,Pass
66,1.5,61,Pass
74,2.5,47,Pass
44,5.5,57,Pass
62,2.5,93,Pass
47,1.5,50,Fail
53,1.0,40,Fail
43,1.5,34,Fail
49,2.5,87,Pass
86,3.0,26,Pass
71,3.5,89,Pass
37,5.0,29,Fail
86,0.5,78,Fail
94,5.0,46,Pass
92,3.5,42,Pass
88,4.5,38,Pass
99,4.5,34,Pass
73,5.5,30,Pass
98,1.0,36,Pass
97,3.5,66,Pass
55,5.5,65,Pass
91,4.5,45,Pass
87,1.0,73,Pass
85,4.0,79,Pass
93,5.0,94,Pass
60,2.0,56,Fail
61,4.0,51,Pass
77,5.0,93,Pass
83,3.5,91,Pass
92,1.5,90,Pass
92,3.5,68,Pass
82,3.5,68,Pass
97,2.5,90,Pass
47,4.0,59,Pass
97,3.0,40,Pass
39,5.5,94,Pass
71,5.0,84,Pass
41,5.0,29,Fail
72,3.5,33,Pass
60,1.5,87,Fail
40,4.5,46,Pass
77,1.0,74,Fail
83,3.5,33,Pass
46,1.0,37,Fail
80,3.5,77,Pass
47,4.5,94,Pass
44,3.0,60,Fail
45,3.0,28,Fail
74,1.0,41,Fail
86,2.0,40,Pass
74,3.0,90,Pass
88,5.0,54,Pass
73,5.5,91,Pass
87,5.5,85,Pass
98,1.0,57,Pass
60,2.0,27,Fail
45,3.0,93,Pass
44,4.0,26,Fail
74,4.5,85,Pass
71,5.0,54,Pass
47,3.0,46,Fail
92,3.5,54,Pass
97,6.0,50,Pass
51,2.0,73,Pass
48,5.0,65,Pass
49,4.5,43,Fail
60,1.5,62,Fail
90,5.5,53,Pass
74,5.0,89,Pass
39,5.0,87,Pass
66,1.0,68,Fail
41,1.5,93,Fail
61,4.5,51,Pass
61,1.0,31,Fail
77,1.0,28,Fail
71,2.5,83,Pass
92,0.5,52,Pass
36,4.5,85,Pass
85,3.5,57,Pass
36,1.0,26,Fail
55,3.5,62,Pass
92,1.0,67,Pass
80,1.0,57,Pass
46,3.0,84,Pass
67,3.0,70,Fail
82,2.5,51,Fail
96,4.0,75,Pass
76,2.5,47,Fail
37,3.5,84,Fail
67,2.5,45,Fail
45,4.5,72,Pass
38,3.5,54,Fail
74,1.5,32,Fail
85,4.5,69,Pass
37,5.0,52,Fail
86,1.0,69,Pass
81,4.0,63,Pass
84,5.0,28,Pass
51,1.0,39,Fail
61,5.5,74,Pass
43,3.0,58,Fail
51,4.5,58,Pass
55,5.5,25,Pass
56,6.0,46,Pass
46,3.5,72,Pass
47,4.5,87,Pass
94,2.0,65,Pass
86,2.0,63,Pass
57,5.0,58,Pass
97,2.5,72,Pass
51,5.0,81,Pass
61,1.0,40,Fail
88,1.5,75,Pass
64,1.5,42,Fail
50,3.5,27,Fail
59,1.0,30,Fail
68,2.5,28,Pass
75,6.0,45,Pass
61,5.0,34,Pass
63,4.5,31,Pass
52,1.0,35,Fail
70,2.5,28,Fail
49,4.0,49,Fail
91,0.5,83,Pass
84,3.0,64,Pass
62,5.5,30,Pass
84,1.0,51,Pass
35,5.5,55,Pass
57,1.5,37,Fail
64,1.5,51,Fail
66,1.5,49,Fail
84,5.5,60,Pass
98,4.0,74,Pass
60,4.5,59,Pass
58,2.5,30,Fail
75,5.5,29,Pass
53,3.5,87,Pass
44,4.0,74,Pass
98,4.5,71,Pass
88,5.0,89,Pass
97,4.5,63,Pass
49,1.0,30,Fail
36,5.5,75,Pass
63,2.0,36,Fail
96,6.0,72,Pass
44,2.5,53,Fail
43,1.0,27,Fail
39,2.0,29,Fail
85,3.5,52,Pass
86,2.5,67,Pass
80,5.0,37,Pass
38,4.5,32,Fail
82,1.5,51,Pass
64,3.5,81,Pass
45,5.0,80,Pass
54,5.5,73,Fail
68,2.5,55,Pass
56,5.5,56,Pass
98,0.5,41,Fail
66,4.0,35,Pass
59,5.0,26,Fail
79,3.0,85,Pass
77,0.5,60,Fail
35,4.5,25,Fail
75,2.5,62,Pass
51,1.5,43,Fail
59,1.5,55,Fail
81,4.5,72,Pass
71,1.5,82,Pass
59,3.0,74,Fail
46,6.0,88,Pass
68,4.5,41,Pass
56,3.5,71,Pass
94,3.5,87,Pass
70,1.5,47,Fail
91,3.0,81,Pass
60,1.5,91,Pass
89,1.0,70,Fail
39,1.0,36,Fail
54,4.0,43,Fail
40,1.5,73,Fail
37,1.5,86,Fail
95,5.5,27,Pass
82,1.0,48,Fail
76,4.5,41,Pass
70,3.0,55,Fail
72,3.5,79,Pass
77,0.5,60,Fail
89,0.5,61,Pass
74,5.0,68,Pass
84,3.0,61,Pass
53,1.0,73,Fail
98,2.5,32,Pass
37,3.5,27,Fail
60,1.0,83,Fail
92,3.5,59,Pass
47,3.5,46,Fail
44,4.0,57,Pass
59,5.0,71,Pass
63,3.0,34,Fail
96,5.5,62,Pass
89,3.0,33,Pass
65,3.0,85,Pass
98,4.0,64,Pass
77,4.0,82,Pass
92,0.5,75,Pass
51,6.0,82,Pass
67,5.5,49,Pass
37,2.0,35,Fail
36,3.5,87,Fail
81,4.5,87,Pass
43,5.5,87,Pass
71,3.5,94,Pass
80,0.5,67,Pass
37,4.0,61,Fail
64,1.0,81,Fail
79,4.0,33,Pass
93,3.5,80,Pass
54,4.0,82,Pass
98,1.5,65,Pass
90,3.0,52,Pass
77,4.0,71,Pass
60,2.0,89,Pass
81,1.5,36,Fail
88,1.5,47,Pass
55,5.0,72,Pass
100,3.0,83,Pass
94,4.0,71,Pass
67,3.5,66,Pass
82,5.0,31,Pass
69,3.5,55,Pass
84,1.0,87,Pass
89,1.5,50,Pass
37,0.5,52,Fail
40,5.0,50,Pass
57,4.0,50,Pass
95,4.5,53,Pass
61,4.5,79,Pass
93,5.0,57,Pass
65,6.0,67,Pass
54,4.0,56,Pass
94,2.0,86,Pass
71,1.0,38,Fail
58,3.5,34,Fail
38,4.5,54,Fail
42,3.5,93,Pass
44,2.0,74,Fail
59,4.5,68,Pass
74,3.0,52,Pass
55,2.0,46,Fail
39,5.0,92,Pass
52,3.5,55,Pass
62,2.0,75,Pass
99,2.5,82,Pass
61,3.5,71,Pass
41,3.0,41,Fail
73,1.5,45,Fail
95,4.0,27,Pass
86,4.5,93,Pass
89,0.5,83,Pass
95,3.5,53,Pass
76,3.5,87,Pass
100,2.5,36,Pass
37,2.5,28,Fail
89,2.0,34,Pass
91,3.0,87,Pass
95,5.0,36,Pass
66,3.0,30,Pass
86,6.0,38,Pass
48,2.5,54,Fail
74,4.5,60,Pass
58,3.5,42,Fail
74,4.5,81,Pass
79,5.5,92,Pass
58,3.5,45,Pass
49,3.0,90,Pass
56,5.5,82,Pass
78,5.5,87,Pass
79,6.0,29,Pass
83,1.5,83,Fail
43,0.5,66,Fail
88,3.0,28,Pass
80,4.5,78,Pass
37,1.0,42,Fail
57,2.5,81,Pass
65,3.5,69,Pass
58,1.5,59,Fail
43,4.5,27,Fail
48,2.0,87,Pass
37,5.0,35,Fail
41,2.5,83,Fail
52,4.0,73,Pass
88,3.5,30,Fail
69,2.0,63,Fail
63,3.0,92,Pass
78,5.0,90,Pass
70,3.5,35,Fail
44,1.0,37,Fail
49,4.5,36,Fail
49,1.5,78,Fail
74,3.0,36,Pass
65,3.0,30,Pass
60,3.0,52,Pass
71,0.5,93,Fail
98,2.0,47,Pass
55,1.0,76,Fail
69,3.0,35,Fail
66,4.0,68,Pass
82,4.0,66,Pass
82,1.0,88,Pass
82,1.0,75,Pass
48,4.0,33,Pass
64,3.5,53,Pass
88,5.0,25,Fail
60,1.5,42,Fail
99,1.0,93,Pass
59,2.5,57,Fail
67,4.0,86,Pass
66,3.0,27,Fail
63,1.0,87,Pass
90,1.0,87,Pass
45,4.0,71,Pass
72,2.0,33,Pass
75,4.0,86,Pass
90,2.0,88,Pass
75,2.0,39,Fail
97,1.5,91,Pass
92,6.0,87,Pass
58,0.5,39,Fail
91,1.0,53,Pass
97,5.0,49,Pass
52,1.5,60,Fail
75,2.0,87,Pass
53,2.0,86,Pass
77,4.5,37,Pass
41,3.0,64,Fail
83,5.0,62,Pass
62,4.5,57,Pass
73,3.5,75,Pass
37,2.0,70,Fail
80,5.0,44,Pass
67,5.5,49,Pass
76,5.0,87,Pass
56,1.0,48,Fail
44,4.5,56,Pass
63,4.5,93,Pass
96,5.5,85,Pass
50,2.0,74,Fail
79,5.0,46,Pass
38,4.5,69,Pass
82,5.5,70,Pass
50,4.5,54,Pass
64,5.0,28,Pass
59,2.5,51,Fail
42,1.5,61,Fail
57,2.5,92,Pass
58,5.0,76,Pass
69,1.0,33,Fail
98,4.0,46,Pass
66,6.0,62,Pass
94,5.5,57,Pass
65,4.0,25,Pass
42,5.0,90,Pass
50,1.0,88,Fail
61,3.0,90,Pass
56,3.5,55,Pass
91,5.0,83,Pass
79,2.0,75,Pass
73,1.0,61,Pass
67,4.5,30,Pass
61,3.0,37,Pass
75,5.0,42,Pass
43,3.0,88,Fail
46,5.0,72,Pass
55,3.5,94,Pass
46,5.0,65,Fail
79,4.5,31,Pass
37,2.0,58,Fail
45,2.0,33,Fail
94,5.5,88,Pass
100,2.0,44,Pass
67,4.5,39,Pass
67,1.5,61,Fail
85,4.5,81,Pass
37,1.5,61,Fail
63,4.0,28,Fail
41,3.5,77,Pass
61,1.5,27,Fail
99,3.0,67,Pass
84,5.5,68,Pass
99,4.0,40,Pass
83,6.0,56,Pass
75,5.0,25,Pass
84,4.0,45,Pass
78,3.5,68,Pass
65,5.5,45,Fail
54,3.5,28,Pass
69,2.5,72,Pass
52,5.0,77,Pass
67,5.5,85,Pass
44,3.0,86,Pass
72,1.5,60,Fail
51,4.0,54,Pass
54,4.5,66,Pass
67,2.5,80,Pass
46,4.5,58,Fail
98,3.5,95,Pass
64,2.0,70,Fail
58,4.0,47,Fail
37,2.5,81,Fail
90,5.0,36,Pass
76,0.5,91,Pass
62,5.0,49,Pass
51,2.0,73,Fail
83,6.0,69,Pass
96,4.5,32,Pass
60,2.0,76,Fail
44,6.0,47,Pass
42,3.0,52,Fail
35,3.5,32,Fail
83,5.5,82,Pass
99,5.5,85,Pass
100,4.5,34,Pass
86,6.0,82,Pass
46,2.5,88,Pass
99,2.0,32,Pass
56,0.5,95,Fail
57,2.5,25,Fail
80,4.0,84,Pass
38,2.0,64,Fail
89,3.5,92,Pass
100,1.0,49,Pass
85,2.5,50,Pass
86,4.5,84,Pass
60,1.0,75,Fail
39,4.5,67,Pass
87,4.5,70,Pass
74,3.5,73,Pass
94,5.5,28,Pass
43,6.0,33,Pass
55,0.5,38,Fail
58,4.0,37,Fail
79,2.0,84,Pass
86,2.5,53,Pass
97,4.0,59,Pass
54,4.5,31,Fail
67,5.0,86,Pass
37,4.5,26,Fail
51,5.0,31,Pass
59,4.0,82,Pass
74,1.0,34,Fail
66,0.5,81,Pass
59,3.5,50,Fail
76,4.5,79,Pass
89,1.0,29,Pass
51,3.0,49,Fail
57,2.0,59,Fail
81,3.5,69,Pass
86,2.5,84,Pass
89,1.5,42,Fail
49,0.5,71,Fail
70,2.5,36,Fail
94,3.5,81,Pass
60,5.5,90,Pass
63,2.0,28,Fail
99,3.5,31,Pass
42,3.5,80,Pass
81,4.0,87,Pass
90,2.5,70,Pass
45,1.0,57,Fail
81,5.5,79,Pass
66,5.5,46,Fail
90,3.0,94,Pass
94,3.5,84,Pass
92,0.5,87,Fail
39,1.0,85,Fail
84,1.0,90,Pass
95,4.5,30,Pass
75,1.5,89,Pass
74,1.5,42,Pass
38,0.5,50,Fail
91,0.5,51,Fail
38,2.5,41,Fail
55,3.5,56,Pass
95,3.5,60,Pass
97,3.0,35,Pass
99,3.0,50,Pass
66,4.5,49,Pass
47,2.0,72,Fail
67,2.0,66,Pass
42,5.0,75,Pass
92,4.5,80,Pass
71,3.0,72,Pass
61,2.0,42,Pass
40,1.5,60,Fail
61,0.5,58,Fail
91,5.0,30,Pass
81,4.0,88,Pass
40,1.0,31,Fail
45,1.5,93,Fail
61,2.0,27,Fail
42,2.0,76,Fail
96,3.5,45,Pass
77,2.5,88,Pass
41,5.5,83,Pass
86,4.5,27,Pass
59,5.5,27,Fail
51,5.0,67,Pass
72,5.5,35,Pass
36,6.0,26,Fail
65,2.0,93,Pass
90,1.5,69,Pass
95,1.5,26,Fail
57,4.0,59,Fail
77,4.0,36,Pass
